Site_ID;sample_ID;function;shape;ware;ceramic_fabric;Code_orig;raw_material;notes;N_total;Weight;condition_orig;N_selected
14026;10242401;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;2;6;;2
14026;10242401;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;12;;1
14026;10242401;Architecture;Cover tile;coarse ware;;3d;Clay;;2;135;;0
14026;10242401;Transport;Amphora;coarse ware;;4c3;Clay;;6;315;;0
14026;10242401;Indet;;coarse ware;;4b2;Clay;;14;104;;0
14026;10242401;Indet;;coarse ware;;4b1;Clay;;1;2;;0
14026;10242401;Kitchen Ware;;coarse ware;;2a2;Clay;;2;5;;0
14026;10242401;Kitchen Ware;;coarse ware;;2a2;Clay;;10;21;;0
14026;10242501;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;2;16;;2
14026;10242501;Transport;Amphora;coarse ware;;4c3;Clay;;1;125;;0
14026;10242501;Indet;;coarse ware;;4b2;Clay;;2;19;;0
14026;10242501;Kitchen Ware;;coarse ware;;2a2;Clay;;1;52;;1
14026;10242501;Transport;Amphora;depurated ware;;4c2;Clay;;1;34;;1
14026;10242601;Kitchen Ware;Basin;chiaro sabbioso;;4a2;Clay;;1;444;;1
14026;10242601;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;8;;1
14026;10242601;Transport;Amphora;coarse ware;;4c3;Clay;;1;56;;1
14026;10242601;Indet;;coarse ware;;4b2;Clay;;2;7;;0
14026;10242701;Architecture;Tile;coarse ware;;3d;Clay;;2;20;;0
14026;10242701;Kitchen Ware;Lid;coarse ware;;4b2;Clay;;1;2;;1
14026;10242701;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;14;;1
14026;10242701;Transport;Amphora;coarse ware;;4c3;Clay;;3;92;;3
14026;10242701;Kitchen Ware;;coarse ware;;2a2;Clay;;1;66;;0
14028;10246101;Table Ware;;black glazed;;4e;Clay;one fragment painted;2;7;;1
14028;10246101;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;12;163;;0
14028;10246101;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;1;2;;1
14028;10246101;Storage;Dolium;coarse ware;;4b3;Clay;;1;127;;0
14028;10246101;Indet;;coarse ware;;4b2;Clay;;9;51;;0
14028;10246101;Indet;;coarse ware;;4b1;Clay;;6;8;;0
14028;10246101;Kitchen Ware;;coarse ware;;2a2;Clay;;28;144;;0
14028;10246101;Indet;;flint;;1;Stone;;1;1;;1
14028;10246101;Indet;;flint;;1;Stone;;1;9;;0
14028;10246102;Indet;;;;6;Clay;;4;34;;0
14028;10246102;Table Ware;;black glazed;;4e;Clay;;2;4;;0
14028;10246102;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;6;70;;0
14028;10246102;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;30;152;;0
14028;10246102;Indet;;coarse ware;;4b2;Clay;;10;36;;0
14028;10246102;Indet;;coarse ware;;4b1;Clay;;4;2;;0
14028;10246102;Indet;;flint;;1;Stone;;1;3;;0
14028;10246102;Table Ware;;pareti sottili;;4d1;Clay;;1;2;;1
14028;10246201;Household Waste;;;;5b;Bone;;1;65;;0
14028;10246201;Table Ware;;black glazed;;4e;Clay;stamped base;7;32;;1
14028;10246201;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;4;72;;0
14028;10246201;Indet;;coarse ware;;4b2;Clay;;6;45;;0
14028;10246201;Kitchen Ware;;coarse ware;;2a2;Clay;;3;10;;2
14028;10246201;Kitchen Ware;;coarse ware;;2a2;Clay;;26;156;;0
14028;10246201;Indet;;depurated ware;;4d1;Clay;;3;5;;0
14028;10246201;Indet;;flint;;1;Stone;;2;2;;1
14028;10246202;Table Ware;;black glazed;;4e;Clay;;4;10;;0
14028;10246202;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;3;22;;0
14028;10246202;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;1;8;;0
14028;10246202;Indet;;chiaro sabbioso;;4a2;Clay;;1;13;;0
14028;10246202;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;4;13;;4
14028;10246202;Kitchen Ware;Baking tray;coarse ware;;2a2;Clay;;1;75;;1
14028;10246202;Transport;Amphora;coarse ware;;4c3;Clay;;1;22;;0
14028;10246202;Indet;;coarse ware;;4b2;Clay;;13;53;;0
14028;10246202;Kitchen Ware;;coarse ware;;2a2;Clay;;41;84;;0
14028;10246202;Indet;;depurated ware;;4d2;Clay;;1;3;;0
14028;10246202;Indet;;depurated ware;;4d1;Clay;;2;1;;0
14028;10246301;Table Ware;;black glazed;;4e;Clay;;3;20;;0
14028;10246301;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;2;16;;0
14028;10246301;Transport;Amphora;coarse ware;;4c3;Clay;;1;123;;1
14028;10246301;Indet;;coarse ware;;4b2;Clay;;7;23;;1
14028;10246301;Kitchen Ware;;coarse ware;;2a2;Clay;;7;62;;0
14028;10246302;Table Ware;;black glazed;;4e;Clay;;3;10;;0
14028;10246302;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;6;77;;0
14028;10246302;Storage;Dolium;chiaro sabbioso;;4a2;Clay;;1;77;;0
14028;10246302;Kitchen Ware;Jar;coarse ware;;4b2;Clay;;2;11;;2
14028;10246302;Indet;;coarse ware;;4b2;Clay;;12;54;;0
14028;10246302;Kitchen Ware;;coarse ware;;2a2;Clay;;23;56;;0
14028;10246401;Kitchen Ware;Lid;coarse ware;;2a2;Clay;knob;1;13;;0
14028;10246401;Indet;;coarse ware;;4b2;Clay;;5;69;;0
14028;10246401;Kitchen Ware;;coarse ware;;2a2;Clay;;6;18;;0
14028;10246401;Indet;;flint;;1;Stone;;3;9;;3
14028;10246402;Table Ware;;black glazed;;4e;Clay;;1;1;;0
14028;10246402;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;2;31;;0
14028;10246402;Indet;;coarse ware;;4b2;Clay;;6;18;;0
14028;10246402;Kitchen Ware;;coarse ware;;2a2;Clay;;12;33;;0
14028;10246402;Indet;;flint;;1;Stone;no artefact;1;18;;0
14028;10246501;Household Waste;;;;5b;Bone;Tooth;1;7;;0
14028;10246501;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;1;34;;0
14028;10246501;Kitchen Ware;Lid;coarse ware;;2a2;Clay;knob;1;19;;0
14028;10246501;Indet;;coarse ware;;4b2;Clay;;4;9;;0
14028;10246501;Kitchen Ware;;coarse ware;;2a2;Clay;;5;14;;0
14028;10246502;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;2;25;;0
14028;10246502;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;1;8;;0
14028;10246502;Storage;Dolium;coarse ware;;4b3;Clay;;1;24;;0
14028;10246502;Indet;;coarse ware;;4b2;Clay;;4;18;;0
14028;10246502;Kitchen Ware;;coarse ware;;2a2;Clay;;21;127;;0
14028;10246502;Indet;;depurated ware;;4d2;Clay;;4;11;;0
14028;10246601;Table Ware;Bowl;black glazed;;4e;Clay;;1;2;;1
14028;10246601;Table Ware;;black glazed;;4e;Clay;;1;1;;0
14028;10246601;Architecture;Tile;coarse ware;;3d;Clay;post-roman;1;56;;0
14028;10246601;Architecture;Cover tile;coarse ware;;3d;Clay;;2;21;;0
14028;10246601;Indet;;coarse ware;;4b2;Clay;;4;23;;0
14028;10246601;Indet;;coarse ware;;4b1;Clay;;1;1;;0
14028;10246601;Kitchen Ware;;coarse ware;;2a2;Clay;;9;38;;0
14028;10246602;Table Ware;;black glazed;;4e;Clay;;3;12;;0
14028;10246602;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;7;83;;0
14028;10246602;Household Production;Loom weight;coarse ware;;4b4;Clay;;1;256;;1
14028;10246602;Indet;;coarse ware;;4b1;Clay;;8;9;;0
14028;10246602;Kitchen Ware;;coarse ware;;2a2;Clay;;24;113;;0
14028;10246602;Indet;;glazed ware;;4k;Clay;;1;5;;0
14028;10246701;Indet;;;;6;Clay;;1;2;;0
14028;10246701;Table Ware;;black glazed;;4e;Clay;;1;2;;0
14028;10246701;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;2;21;;0
14028;10246701;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;1;22;;0
14028;10246701;Indet;;chiaro sabbioso;;4a1;Clay;;1;5;;0
14028;10246701;Kitchen Ware;Lid;coarse ware;;2a2;Clay;1x knob;1;6;;0
14028;10246701;Storage;Dolium;coarse ware;red augite;2a3;Clay;;2;38;;0
14028;10246701;Indet;;coarse ware;;4b1;Clay;;1;1;;0
14028;10246701;Kitchen Ware;;coarse ware;;2a2;Clay;;13;36;;0
14028;10246702;Indet;;;;6;Clay;;2;10;;0
14028;10246702;Utilities;Oil lamp;black glazed;;4e;Clay;;1;5;;0
14028;10246702;Table Ware;;black glazed;;4e;Clay;;8;14;;0
14028;10246702;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;7;40;;0
14028;10246702;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;4;;1
14028;10246702;Storage;Dolium;coarse ware;;2a3;Clay;;1;28;;0
14028;10246702;Indet;;coarse ware;;4b2;Clay;;11;25;;0
14028;10246702;Kitchen Ware;;coarse ware;;2a2;Clay;;29;101;;0
14028;10246702;Indet;;flint;;1;Stone;;1;4;;1
14028;10246801;Table Ware;;black glazed;;4e;Clay;stamped base;6;19;;1
14028;10246801;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;7;54;;0
14028;10246801;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;3;7;;3
14028;10246801;Storage;Dolium;coarse ware;;2a3;Clay;;1;27;;0
14028;10246801;Indet;;coarse ware;;4b2;Clay;;5;47;;0
14028;10246801;Indet;;coarse ware;;4b1;Clay;;2;2;;0
14028;10246801;Kitchen Ware;;coarse ware;;2a2;Clay;;20;87;;0
14028;10246802;Household Waste;;;;5b;Bone;;1;5;;0
14028;10246802;Indet;;;;6;Clay;;1;20;;0
14028;10246802;Table Ware;;black glazed;;4e;Clay;1x stamp;8;22;;1
14028;10246802;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;9;148;;0
14028;10246802;Architecture;Tile;coarse ware;;3d;Clay;;2;171;;0
14028;10246802;Kitchen Ware;Lid;coarse ware;;2a2;Clay;1x knob;1;19;;0
14028;10246802;Transport;Amphora;coarse ware;;4c3;Clay;;4;41;;0
14028;10246802;Indet;;coarse ware;;4b2;Clay;;3;13;;0
14028;10246802;Indet;;coarse ware;;4b1;Clay;;2;2;;0
14028;10246802;Kitchen Ware;;coarse ware;;2a2;Clay;;21;56;;0
14028;10246901;Table Ware;Bowl;black glazed;;4e;Clay;;1;3;;1
14028;10246901;Table Ware;;black glazed;;4e;Clay;;3;5;;0
14028;10246901;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;5;71;;0
14028;10246901;Transport;Amphora;coarse ware;;4c3;Clay;;2;50;;0
14028;10246901;Indet;;coarse ware;;4b2;Clay;;5;32;;0
14028;10246901;Indet;;coarse ware;;4b1;Clay;;7;8;;0
14028;10246901;Kitchen Ware;;coarse ware;;2a2;Clay;;18;65;;0
14028;10246901;Indet;;limestone;;5d;Stone;;1;229;;0
14028;10246902;Table Ware;;black glazed;;4e;Clay;;6;18;;1
14028;10246902;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;7;153;;0
14028;10246902;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;1;6;;1
14028;10246902;Indet;;coarse ware;;4b2;Clay;;15;65;;0
14028;10246902;Indet;;coarse ware;;4b1;Clay;;4;5;;0
14028;10246902;Kitchen Ware;;coarse ware;;2a2;Clay;;18;64;;0
14028;10246902;Indet;;flint;;1;Stone;;2;10;;2
14028;10247001;Table Ware;;black glazed;;4e;Clay;;2;14;;0
14028;10247001;Indet;;coarse ware;;4b2;Clay;;3;23;;0
14028;10247001;Indet;;coarse ware;;4b1;Clay;;1;1;;0
14028;10247001;Indet;;flint;;1;Stone;;1;1;;1
14028;10247101;Table Ware;;black glazed;;4e;Clay;;1;2;;0
14028;10247101;Indet;;chiaro sabbioso;;4a1;Clay;;2;17;;0
14028;10247101;Kitchen Ware;Lid;coarse ware;;2a2;Clay;1x knob;1;14;;0
14028;10247101;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;5;;1
14028;10247101;Indet;;coarse ware;;4b2;Clay;;1;11;;0
14028;10247101;Kitchen Ware;;coarse ware;;2a2;Clay;;2;8;;0
14028;10247201;Table Ware;;black glazed;;4e;Clay;;1;1;;1
14028;10247201;Kitchen Ware;Baking cover;coarse ware;;4b2;Clay;flange;1;5;;1
14028;10247201;Indet;;depurated ware;;4d2;Clay;;1;10;;0
14028;10247301;Table Ware;;black glazed;;4e;Clay;;1;8;;0
14028;10247301;Architecture;Cover tile;coarse ware;;3b3;Clay;;1;28;;0
14028;10247301;Indet;;coarse ware;;4b2;Clay;;1;9;;0
14037;10276101;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;40;2503;;0
14037;10276101;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;1;118;;0
14037;10276101;Transport;Amphora;coarse ware;;4c3;Clay;;1;10;;0
14037;10276102;Indet;;coarse ware;;4b2;Clay;;1;2;;0
14037;10276201;Indet;;;;6;Stone;;2;49;;0
14037;10276201;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;25;1506;;0
14037;10276201;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;1;55;;0
14037;10276201;Transport;Amphora;coarse ware;;4c3;Clay;;1;120;;0
14037;10276201;Indet;;coarse ware;;4b2;Clay;;2;10;;0
14037;10276201;Indet;;coarse ware;;4b1;Clay;;3;3;;0
14037;10276201;Kitchen Ware;;coarse ware;;2a2;Clay;;2;45;;0
14037;10276201;Architecture;;tuff;;5d;Stone;Selected for MM;1;31;;1
14037;10276202;Transport;Amphora;coarse ware;;4c3;Clay;;1;75;;0
14037;10276202;Kitchen Ware;;coarse ware;;2a2;Clay;;1;1;;0
14037;10276301;Table Ware;Bowl;black glazed;;4e;Clay;;1;3;;0
14037;10276301;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;13;641;;0
14037;10276301;Kitchen Ware;Lid;coarse ware;;2a2;Clay;1x knob;1;7;;0
14037;10276301;Indet;;coarse ware;;4b2;Clay;;1;10;;1
14037;10276302;Kitchen Ware;Jar;coarse ware;;4b2;Clay;;2;6;;2
14037;10276401;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;14;886;;0
14037;10276401;Storage;Dolium;chiaro sabbioso;;4a2;Clay;;1;324;;0
14037;10276401;Architecture;Tile;coarse ware;;3d;Clay;;2;24;;0
14037;10276401;Indet;;coarse ware;;4b2;Clay;;2;20;;0
14037;10276401;Kitchen Ware;;coarse ware;;2a2;Clay;;2;6;;0
14037;10276501;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;26;2419;;0
14037;10276501;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;2;224;;0
14037;10276501;Architecture;Tile;coarse ware;;3d;Clay;;1;369;;0
14037;10276501;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;1;2;;1
14037;10276501;Kitchen Ware;;coarse ware;;2a2;Clay;;2;5;;0
14037;10276502;Table Ware;;black glazed;;4e;Clay;;1;1;;0
14037;10276502;Kitchen Ware;Pan;coarse ware;;2a2;Clay;;1;4;;1
14037;10276502;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;9;;1
14037;10276502;Indet;;coarse ware;;4b2;Clay;;2;47;;0
14037;10276502;Indet;;depurated ware;;4d1;Clay;;1;2;;0
14037;10276601;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;9;839;;0
14037;10276601;Storage;Dolium;coarse ware;;3d;Clay;;1;90;;0
14037;10276601;Indet;;coarse ware;;4b2;Clay;;1;10;;0
14037;10276601;Kitchen Ware;;coarse ware;;2a2;Clay;;1;1;;0
14037;10276602;Table Ware;;black glazed;;4e;Clay;;1;4;;0
14037;10276602;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;3;;1
14037;10276701;Indet;;;;5d;Stone;'Knollen';2;38;;0
14037;10276701;Table Ware;;black glazed;;4e;Clay;;1;4;;0
14037;10276701;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;33;2610;;0
14037;10276701;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;1;104;;0
14037;10276701;Kitchen Ware;;coarse ware;;2a2;Clay;;8;43;;0
14037;10276701;Indet;;depurated ware;;4d2;Clay;;2;5;;0
14037;10276701;Indet;;limestone;;5d;Stone;;1;33;;0
14037;10276702;Table Ware;Bowl;black glazed;;4e;Clay;;1;17;;1
14037;10276702;Table Ware;;black glazed;;4e;Clay;;1;17;;0
14037;10276702;Transport;Amphora;coarse ware;;4c3;Clay;;2;124;;0
14037;10276702;Indet;;coarse ware;;4b2;Clay;;5;56;;0
14037;10276801;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;16;2028;;0
14037;10276801;Architecture;Tile;coarse ware;;3d;Clay;;2;25;;0
14037;10276801;Transport;Amphora;coarse ware;;4a1;Clay;Badly mixed clay;1;45;;0
14037;10276801;Indet;;coarse ware;;4b2;Clay;;1;1;;0
14037;10276801;Kitchen Ware;;coarse ware;;2a2;Clay;;6;73;;0
14037;10276801;Architecture;;tuff;;5d;Stone;Selected for MM;1;617;;1
14037;10276802;Table Ware;Bowl;black glazed;;4e;Clay;;1;4;;1
14037;10276802;Table Ware;;black glazed;;4e;Clay;;2;5;;0
14037;10276802;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;3;;1
14037;10276802;Indet;;coarse ware;;4b2;Clay;;2;14;;0
14037;10276802;Kitchen Ware;;coarse ware;;2a2;Clay;;1;7;;0
14037;10276901;Indet;;;;6;Clay;;1;58;;0
14037;10276901;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;9;744;;0
14037;10276901;Transport;Amphora;coarse ware;;4c3;Clay;;1;18;;0
14037;10276901;Indet;;coarse ware;;4b2;Clay;;4;22;;0
14037;10276901;Kitchen Ware;;coarse ware;;2a2;Clay;;4;36;;1
14037;10276902;Table Ware;;black glazed;;4e;Clay;;1;2;;1
14037;10276902;Table Ware;;black glazed;;4e;Clay;;1;2;;0
14037;10276902;Indet;;coarse ware;;4b2;Clay;;1;28;;0
14037;10276902;Kitchen Ware;;coarse ware;;2a2;Clay;;3;43;;0
14037;10277001;Table Ware;;black glazed;;4e;Clay;;1;22;;0
14037;10277001;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;28;2218;;0
14037;10277001;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;1;105;;0
14037;10277001;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;1;1;;0
14037;10277001;Transport;Amphora;coarse ware;;4c6;Clay;;1;33;;0
14037;10277001;Transport;Amphora;coarse ware;;4c3;Clay;;1;31;;0
14037;10277001;Indet;;coarse ware;;4b2;Clay;;1;8;;0
14037;10277001;Kitchen Ware;;coarse ware;;2a2;Clay;;8;48;;0
14037;10277001;Indet;;depurated ware;;4d2;Clay;;1;15;;0
14037;10277001;Architecture;;tuff;;5d;Stone;Selected for MM;1;922;;0
14037;10277002;Table Ware;;black glazed;;4e;Clay;;2;9;;0
14037;10277002;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;2;16;;2
14037;10277002;Kitchen Ware;Jar;coarse ware;;4b2;Clay;;1;7;;1
14037;10277002;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;14;;1
14037;10277002;Indet;;coarse ware;;4b2;Clay;;3;35;;0
14037;10277003;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;16;1328;;0
14037;10277003;Storage;Dolium;chiaro sabbioso;;4a2;Clay;;1;375;;0
14037;10277003;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;4;438;;0
14037;10277003;Kitchen Ware;Basin;chiaro sabbioso;;4a2;Clay;;1;215;;0
14037;10277003;Transport;Amphora;coarse ware;;4c3;Clay;;1;76;;0
14037;10277003;Indet;;coarse ware;;4b2;Clay;;1;14;;0
14037;10277003;Kitchen Ware;;coarse ware;;2a2;Clay;;11;77;;0
14037;10277003;Indet;;depurated ware;;4d1;Clay;;1;2;;0
14037;10277101;Table Ware;Plate;black glazed;;4e;Clay;;1;32;;1
14037;10277101;Table Ware;Bowl;black glazed;;4e;Clay;;1;4;;0
14037;10277101;Table Ware;;black glazed;;4e;Clay;;3;16;;0
14037;10277101;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;35;3040;;0
14037;10277101;Architecture;Tile;coarse ware;;3d;Clay;;1;10;;0
14037;10277101;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;1;3;;1
14037;10277101;Transport;Amphora;coarse ware;;4c3;Clay;;3;54;;0
14037;10277101;Indet;;coarse ware;;4b2;Clay;;5;24;;0
14037;10277101;Kitchen Ware;;coarse ware;;2a2;Clay;;12;143;;0
14037;10277101;Indet;;limestone;;5d;Stone;;1;67;;0
14037;10277102;Table Ware;Bowl;black glazed;;4e;Clay;;3;10;;2
14037;10277102;Table Ware;;black glazed;;4e;Clay;;6;31;;0
14037;10277102;Kitchen Ware;Lid;coarse ware;;2a2;Clay;1x knob;3;75;;0
14037;10277102;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;2;16;;2
14037;10277102;Indet;;coarse ware;;4b2;Clay;;1;3;;0
14037;10277102;Kitchen Ware;;coarse ware;;2a2;Clay;;3;20;;0
14037;10277201;Table Ware;;black glazed;;4e;Clay;;1;2;;1
14037;10277201;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;35;1332;;0
14037;10277201;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;1;125;;0
14037;10277201;Architecture;Tile;coarse ware;;3d;Clay;;1;104;;0
14037;10277201;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;2;10;;2
14037;10277201;Transport;Amphora;coarse ware;;4c6;Clay;;1;50;;0
14037;10277201;Transport;Amphora;coarse ware;;4c3;Clay;;1;32;;0
14037;10277201;Indet;;coarse ware;;4b2;Clay;;7;45;;0
14037;10277201;Indet;;coarse ware;;4b1;Clay;;3;5;;0
14037;10277201;Kitchen Ware;;coarse ware;;2a2;Clay;;8;54;;0
14037;10277201;Indet;;depurated ware;;4d2;Clay;;1;4;;0
14037;10277202;Table Ware;;black glazed;;4e;Clay;;2;37;;0
14037;10277202;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;3;9;;3
14037;10277202;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;3;19;;3
14037;10277202;Indet;;coarse ware;;4b2;Clay;;5;104;;0
14037;10277202;Kitchen Ware;;coarse ware;;2a2;Clay;;3;69;;0
14037;10277301;Table Ware;Skyphos;black glazed;;4e;Clay;;1;2;;1
14037;10277301;Table Ware;Plate;black glazed;;4e;Clay;;1;14;;1
14037;10277301;Table Ware;;black glazed;;4e;Clay;;3;15;;0
14037;10277301;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;29;1240;;0
14037;10277301;Transport;Amphora;coarse ware;;4c3;Clay;;5;161;;0
14037;10277301;Indet;;coarse ware;;4b2;Clay;;5;21;;0
14037;10277301;Kitchen Ware;;coarse ware;;2a2;Clay;;8;48;;0
14037;10277302;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;1;1;;0
14037;10277302;Kitchen Ware;Jar;coarse ware;;4b2;Clay;;1;17;;1
14037;10277302;Kitchen Ware;;coarse ware;;2a2;Clay;;2;19;;0
14037;10277401;Indet;;;;6;Clay;;2;32;;0
14037;10277401;Table Ware;;black glazed;;4e;Clay;;4;46;;0
14037;10277401;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;31;3550;;0
14037;10277401;Storage;Dolium;chiaro sabbioso;;4a2;Clay;;1;97;;0
14037;10277401;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;2;83;;0
14037;10277401;Architecture;Tile;coarse ware;;3d;Clay;;2;52;;0
14037;10277401;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;1;3;;1
14037;10277401;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;2;12;;2
14037;10277401;Transport;Amphora;coarse ware;;4c3;Clay;;1;29;;0
14037;10277401;Indet;;coarse ware;;4b2;Clay;;3;15;;0
14037;10277401;Kitchen Ware;;coarse ware;;2a2;Clay;;7;35;;0
14037;10277402;Table Ware;Bowl;black glazed;;4e;Clay;;1;2;;1
14037;10277402;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;1;20;;0
14037;10277402;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;6;;1
14037;10277501;Table Ware;Bowl;black glazed;;4e;Clay;;1;3;;1
14037;10277501;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;1;6;;1
14037;10277501;Kitchen Ware;Jar;coarse ware;;4b2;Clay;;1;2;;1
14037;10277501;Indet;;coarse ware;;4b2;Clay;;1;25;;1
14037;10277501;Kitchen Ware;;coarse ware;;2a2;Clay;;1;50;;0
14040;10262601;Table Ware;;black glazed;;4e;Clay;;1;4;;0
14040;10262601;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;15;311;;0
14040;10262601;Transport;Amphora;coarse ware;;4c6;Clay;;1;14;;0
14040;10262601;Transport;Amphora;coarse ware;;4c3;Clay;;2;26;;0
14040;10262601;Indet;;coarse ware;;4b2;Clay;;7;25;;0
14040;10262601;Indet;;coarse ware;;4b1;Clay;;4;5;;0
14040;10262601;Kitchen Ware;;coarse ware;;2a2;Clay;;1;4;;0
14040;10262602;Table Ware;;black glazed;;4e;Clay;;2;4;;0
14040;10262602;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;1;3;;1
14040;10262602;Transport;Amphora;coarse ware;;4c3;Clay;;1;24;;0
14040;10262602;Indet;;coarse ware;;4b2;Clay;;1;5;;0
14040;10262701;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;11;170;;0
14040;10262701;Storage;Dolium;chiaro sabbioso;;4a2;Clay;;1;156;;0
14040;10262701;Architecture;Tile;coarse ware;;3d;Clay;;3;90;;0
14040;10262701;Transport;Amphora;coarse ware;;4c7;Clay;;1;35;;0
14040;10262701;Transport;Amphora;coarse ware;;4c3;Clay;;2;32;;0
14040;10262701;Indet;;coarse ware;;4b2;Clay;;11;50;;0
14040;10262701;Kitchen Ware;;coarse ware;;2a2;Clay;;7;20;;0
14040;10262702;Table Ware;;black glazed;;4e;Clay;;1;3;;0
14040;10262702;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;1;25;;0
14040;10262702;Kitchen Ware;Jar;coarse ware;;4b2;Clay;;1;7;;1
14040;10262702;Storage;Dolium;coarse ware;;4a2;Clay;;1;14;;0
14040;10262702;Indet;;coarse ware;;4b2;Clay;;2;8;;0
14040;10262801;Table Ware;Dish;black glazed;;4e;Clay;;1;2;;0
14040;10262801;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;9;118;;0
14040;10262801;Storage;Dolium;chiaro sabbioso;;4a2;Clay;;1;130;;0
14040;10262801;Indet;;chiaro sabbioso;;4a2;Clay;;1;13;;0
14040;10262801;Transport;Amphora;coarse ware;;4c6;Clay;;1;30;;0
14040;10262801;Transport;Amphora;coarse ware;;4c3;Clay;;3;64;;0
14040;10262801;Indet;;coarse ware;;4b1;Clay;;7;14;;0
14040;10262802;Table Ware;;black glazed;;4e;Clay;;1;2;;0
14040;10262802;Indet;;chiaro sabbioso;;4a2;Clay;;1;24;;0
14040;10262802;Indet;;coarse ware;;4b2;Clay;;2;6;;1
14040;10262901;Indet;;;;6;Clay;;16;51;;0
14040;10262901;Table Ware;Dish;black glazed;;4e;Clay;;1;4;;1
14040;10262901;Table Ware;;black glazed;;4e;Clay;;8;30;;0
14040;10262901;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;33;570;;0
