Site_ID;sample_ID;function;shape;raw_material;ware;ceramic_fabric;Code_orig;notes;N_total;Weight;condition_orig;N_selected;
15034;3921501;Transport;Amphora;Clay;;;4c7;Wall fragment;1;12;;0;
15034;3921501;Transport;Amphora;Clay;;;4c2;"Wall; 1x handle (sel.)";5;191;;1;
15034;3921601;Transport;Amphora;Clay;;;4c3;1x handle (sel.);2;136;;1;
15034;3921601;Transport;Amphora;Clay;;;4c2;1x rim (sel.);1;33;;1;
15034;3922001;Transport;Amphora;Clay;;;4c4;"Orange interior; yellow/pale exterior";1;11;;0;
15034;3922101;Transport;Amphora;Clay;;;4c2;Wall fragment;1;14;;0;
15034;3922301;Transport;Amphora;Clay;;;4c7;Wall fragment;1;8;;0;
15034;3922301;Transport;Amphora;Clay;;;4c3;Wall fragments;2;31;;0;
15034;3922401;Transport;Amphora;Clay;;;4c3;1x small part of handle;3;58;;0;
15034;3922401;Transport;Amphora;Clay;;;4c2;Wall fragment;1;39;;0;
15034;3922501;Transport;Amphora;Clay;;;4c3;Wall fragments;2;54;;0;
15034;3922501;Transport;Amphora;Clay;;;4c2;Wall fragments;3;88;;1;
15034;3922601;Transport;Amphora;Clay;;;4c3;Wall fragments;3;44;;0;
15034;3922601;Transport;Amphora;Clay;;;4c2;Wall fragments;2;58;;0;
15034;3922701;Transport;Amphora;Clay;;;4c3;Wall fragments;2;56;;0;
15034;3922701;Transport;Amphora;Clay;;;4c2;Wall fragments;2;17;;0;
15034;3922801;Transport;Amphora;Clay;;;4c3;Wall fragment;1;34;;0;
15034;3922801;Transport;Amphora;Clay;;;4c2;Wall fragments;2;37;;0;
15034;3922901;Transport;Amphora;Clay;;;4c2;Wall fragment;1;27;;0;
15034;3923001;Transport;Amphora;Clay;;;4c3;Wall fragments;3;73;;0;
15034;3923201;Transport;Amphora;Clay;;;4c2;Small part of handle;1;11;;0;
15034;3923401;Transport;Amphora;Clay;;;4c4;Wall fragment;1;26;;0;
15034;3923401;Transport;Amphora;Clay;;;4c3;Wall fragment;1;14;;0;
15034;3923501;Transport;Amphora;Clay;;;4c8;Wall fragment;1;17;;0;
15034;3923501;Transport;Amphora;Clay;;;4c6;Wall fragments;2;84;;0;
15034;3923501;Transport;Amphora;Clay;;;4c3;Wall fragment;1;21;;0;
15034;3923601;Transport;Amphora;Clay;;;4c6;Wall fragment;1;27;;0;
15034;3923601;Transport;Amphora;Clay;;;4c3;Wall fragments;5;82;;0;
15034;3923701;Transport;Amphora;Clay;;;4c3;Wall fragment;1;41;;0;
15034;3923701;Transport;Amphora;Clay;;;4c2;Small part of spike;1;24;;0;
15034;3923901;Transport;Amphora;Clay;;;4c2;Wall fragment;1;6;;0;
15034;3924001;Transport;Amphora;Clay;;;4c3;Wall fragment;1;47;;0;
15034;3924001;Transport;Amphora;Clay;;;4c2;Wall fragment;1;13;;0;
15034;3924101;Transport;Amphora;Clay;;;4c6;Wall fragments;2;51;;0;
15034;3924301;Transport;Amphora;Clay;;;4c3;1x broken off handle;4;92;;0;
15034;3924401;Transport;Amphora;Clay;;;4c2;Wall fragment;1;6;;0;
15034;3924501;Transport;Amphora;Clay;;;4c3;Wall fragments;2;58;;0;
15034;3924501;Transport;Amphora;Clay;;;4c2;1x rim + handle (sel.);2;143;;1;
15034;3924601;Transport;Amphora;Clay;;;4c3;Wall fragment;1;12;;0;
15034;3924701;Transport;Amphora;Clay;;;4c2;Wall fragment;1;2;;0;
15034;3924801;Transport;Amphora;Clay;;;4c3;Wall fragments;2;27;;0;
15034;3924901;Transport;Amphora;Clay;;;4c2;Wall fragments;2;45;;0;
15034;3925001;Transport;Amphora;Clay;;;4c2;Wall fragment;1;20;;0;
15034;3925101;Transport;Amphora;Clay;;;4c3;Wall fragment;1;10;;0;
15034;3925201;Transport;Amphora;Clay;;;4c2;Wall fragment;1;26;;0;
15034;3925301;Transport;Amphora;Clay;;;4c6;Wall fragment;1;7;;0;
15034;3925301;Transport;Amphora;Clay;;;4c2;Wall fragment;1;5;;0;
15034;3925401;Transport;Amphora;Clay;;;4c2;Wall fragment;1;18;;0;
15034;3925501;Transport;Amphora;Clay;;;4c6;Wall fragment;1;36;;0;
15034;3925501;Transport;Amphora;Clay;;;4c2;Wall fragments;2;17;;0;
15034;3925601;Transport;Amphora;Clay;;;4c2;Wall fragment;1;16;;0;
15034;3925901;Transport;Amphora;Clay;;;4c3;Pink (white sand, black inclusions), wall + beginning of handle;1;21;;0;
15034;3926101;Transport;Amphora;Clay;;;4c6;Handle (sel.);1;36;;1;
15034;3926201;Transport;Amphora;Clay;;;4c6;Wall fragments;2;35;;0;
15034;3926301;Transport;Amphora;Clay;;;4c3;Wall fragment;1;13;;0;
15034;3926301;Transport;Amphora;Clay;;;4c2;Wall fragments;2;11;;0;
15034;3926401;Transport;Amphora;Clay;;;4c3;Wall fragment;1;47;;0;
15034;3926501;Transport;Amphora;Clay;;;4c6;Wall fragment;1;22;;0;
15034;3944701;Transport;Amphora;Clay;;;4c7;1x rim, 2x handle;3;125;worn;3;
15034;3944701;Transport;Amphora;Clay;;;4c3;1x rim;1;50;worn;1;
15034;3427601;Indet;;Stone;flint;;1d;;2;5;-;2;
15034;3427901;Indet;;Stone;flint;;1d;;3;10;-;3;
15034;3427901;Indet;;Stone;flint;;1c;;2;55;-;2;
15034;3920001;Indet;;Stone;flint;;1;No artefact;1;27;;0;
15034;3921701;Indet;;Stone;flint;;1;No artefact;1;2;;0;
15034;3924001;Indet;;Stone;flint;;1;No artefact;1;3;;0;
15034;3925701;Indet;;Stone;flint;;1;No artefact;1;1;;0;
15034;3917101;Indet;;Metal;;;5a;Bronze nail;1;1;;1;
15034;3917101;Indet;;Metal;;;5a;Silver coin;1;1;;1;
15034;3918101;Indet;;Metal;;;5a;Bronze item (sel.);1;0;;1;
15068;1406801;Architecture;;Clay;;;3c;-;1;90;worn;;
15068;3423101;Architecture;;Clay;chiaro sabbioso;;3b;-;18;650;-;0;
15068;3423102;Architecture;;Clay;chiaro sabbioso;;3b;-;14;270;worn;0;
15068;3423201;Architecture;;Clay;chiaro sabbioso;;3b;-;8;250;very worn;0;
15068;3423201;Architecture;;Clay;chiaro sabbioso;;3b;-;12;60;very worn;0;
15068;3423201;Architecture;;Clay;chiaro sabbioso;;3b;-;18;600;very worn;0;
15068;3424301;Architecture;;Clay;chiaro sabbioso;;4a;tile and imbrex fragments;18;370;-;0;
15068;3945201;Architecture;;Clay;;;3b3;1x rim;2;280;worn;0;
15068;1406801;Impasto;;Clay;plain impasto;;2a;deels ijzertijd (laat) en archaische wandscherven;13;75;worn;;
15068;3423101;Impasto;;Clay;plain impasto;;2a;late iron age/archaic impasto, 1 rim of a bowl;23;100;-;1;
15068;3423102;Impasto;;Clay;plain impasto;;2a;2 rims, 1 base, very small fragments;10;70;worn;0;
15068;3423201;Impasto;;Clay;plain impasto;;2a;probably archaic;16;70;worn;0;
15068;3424301;Impasto;;Clay;plain impasto;;2a;some iron age impasto and archaic, 1 knob of a lid (very damaged);34;125;very worn;0;
15068;3945201;Kitchen Ware;;Clay;plain impasto;red augite;2a2;1x rim+handle, 1x rim;3;30;worn;2;
15068;3945201;Kitchen Ware;;Clay;coarse ware;;4b2;6 rims, 1 knob;7;50;worn;7;
15068;3423101;Indet;;Clay;coarse ware;;4b;-;5;20;-;0;
15068;3423102;Indet;;Clay;coarse ware;;4b;-;6;30;worn;0;
15068;3423101;Indet;;Clay;coarse ware;;4b;-;2;15;-;0;
15068;3424301;Indet;;Clay;coarse ware;;4b;-;8;15;very worn;0;
15068;3423201;Indet;;Clay;coarse ware;;4b;red coarse ware, bases and rims;16;200;worn;9;
15068;3423201;Indet;;Clay;coarse ware;;4b;orange coarse ware, 1 almond rim;43;400;worn;0;
15068;1406801;Indet;;Clay;coarse ware;;4b;1 olla amandel rand, 1 dekselknop;7;60;worn;;
15068;3423101;Storage;Dolium;Clay;chiaro sabbioso;;4a;dolium (orange) archaic, 1 almond rim;1;60;-;1;
15068;3423201;Indet;;Clay;chiaro sabbioso;;4a;4x storagejar (white) and 1 ring handle;5;400;worn;0;
15068;1406801;Table Ware;;Clay;black glazed;;4e;met licht roze kern, 1 oranje kern (mogelijk is deze geen zwart vernis);5;25;worn;;
15068;3423101;Table Ware;;Clay;black glazed;;4e;-;1;10;-;0;
15068;3423102;Table Ware;;Clay;black glazed;;4e;-;1;10;worn;0;
15068;3423201;Table Ware;;Clay;black glazed;;4e;ao ringfoot;4;25;worn;1;
15068;3424301;Table Ware;;Clay;black glazed;;4e;ring-foot;1;10;very worn;0;
15068;3424301;Indet;;Clay;depurated ware;;4d;orange;9;60;very worn;0;
15068;1406801;Indet;;Clay;depurated ware;;4d;-;1;5;worn;;
15068;3945201;Indet;;Clay;depurated ware;;4d2;1x knob, 1x rim, 1x carena;3;15;worn;3;
15068;3423201;Indet;;Clay;depurated ware;;4d;-;3;15;worn;0;
15068;3945201;Indet;;Clay;burnished impasto;;2b;rim;1;20;worn;1;
15068;3945201;Table Ware;;Clay;black glazed;;4e;1x deco, 1x rim, 1x stamped base;14;35;worn;3;
15068;1406801;Transport;Amphora;Clay;;;4c;roze klei met fijn augiet/zwart zanderige magering, 1 oor;3;220;worn;;
15068;3423101;Transport;Amphora;Clay;coarse ware;;4c;-;7;50;-;0;
15068;3423102;Transport;Amphora;Clay;coarse ware;;4c;-;3;60;worn;0;
15068;3423201;Transport;Amphora;Clay;coarse ware;;4c;-;10;220;very worn;0;
15068;3424301;Transport;Amphora;Clay;coarse ware;;4c;orange;6;140;very worn;0;
15068;3945201;Transport;Amphora;Clay;;;4c7;handle attachment;1;30;worn;1;
15068;3945201;Transport;Amphora;Clay;;;4c3;1x rim, 1x handle attachment;2;25;worn;2;
15068;1406801;Indet;;Clay;glazed ware;;4k;bodem van kruik op ringvoet met bruin glazuur;1;50;some wear;;
15068;3423101;Indet;;Stone;flint;;1a;;2;10;-;0;
15068;3423101;Indet;;Stone;flint;;1a;;1;5;-;0;
15068;3423201;Indet;;Stone;flint;;1d;;1;3;-;0;
15068;3424301;Indet;;Stone;flint;;1d;possibly 1 tool;5;10;-;0;
15068;3424301;Indet;;Stone;flint;;1a;;3;100;-;0;
15153;3947201;Architecture;Marble elements;Stone;marble;;3h;pinkish;1;75;worn;0;
15153;3947201;Architecture;;Clay;hut loam;;3e;;1;180;worn;0;
15153;3947201;Architecture;;Clay;hut loam;;3e;;1;0;;0;
15153;3947201;Architecture;Architectural terracotta;Clay;;;3f;unknown fragment;1;105;worn;1;
15153;3947201;Architecture;;Clay;;;3c3;corner piece;1;1000;worn;0;
15153;3947201;Architecture;;Clay;;;3c1;;1;45;very worn;0;
15153;3947201;Architecture;;Clay;;;3a-d;;5;0;;0;
15153;3947201;ARS;;Clay;ARS/african cooking ware;;4g;1 wall, 1 base, 3 rims;5;0;;3;
15153;3947201;ARS;;Clay;ARS/african cooking ware;;4g;22 rims, 3 carena's (1x 23, 1x 197, 1x 8);26;160;worn;22;
15153;3947201;Glass;;Glass;;;5c;1x window glass;2;20;worn;0;
15153;3947201;Kitchen Ware;;Clay;plain impasto;red augite;2a2;2 rims, 1 deco wall;3;0;;3;
15153;3947201;Kitchen Ware;;Clay;plain impasto;red augite;2a2;2 deco walls, 4 rims;8;205;worn;6;
15153;3947201;Coarse ware;;Clay;coarse ware;;4b;1 wall, 1 rim, 1 base/flange;3;0;;2;
15153;3947201;Kitchen Ware;;Clay;coarse ware;;4b2;includes 1 knob (sel.), 2 bases (1 sel.), 9 rims (sel.);17;200;worn;11;
15153;3947201;Storage;;Clay;plain impasto;red augite;2a3;;4;195;worn;0;
15153;3947201;Storage;;Clay;coarse ware;;4b3;rim of a bacino;1;200;worn;1;
15153;3947201;Table Ware;;Clay;terra sigillata;;4f;2x base (1 stamped);2;50;worn;2;
15153;3947201;Table Ware;;Clay;terra sigillata;;4f;wall fragment;1;0;;0;
15153;3947201;Table Ware;;Clay;coarse ware;;4b1;;1;5;worn;0;
15153;3947201;Table Ware;;Clay;bucchero;;4j;body;1;2;worn;1;
15153;3947201;Table Ware;;Clay;black glazed;;4e;5 rims, 3 stamped bases;13;100;worn;8;
15153;3947201;Indet;;Clay;Etrusco-Corinthian;;4l;base;1;25;worn;1;
15153;3947201;Coarse ware;;Clay;depurated ware;;4d2;4 handles (sel.), 2 bases, 4 rims (sel.);13;130;very worn;8;
15153;3947201;Table Ware;;Clay;black glazed;;4e;base fragment;1;0;;1;
15153;3947201;Transport;Amphora;Clay;;;4c8;rim, handle;2;175;worn;2;
15153;3947201;Transport;Amphora;Clay;;;4c7;rim;1;25;worn;1;
15153;3947201;Transport;Amphora;Clay;;;4c6;2 rims, 6 handles;8;585;worn;8;
15153;3947201;Transport;Amphora;Clay;;;4c5;2 handles;2;190;worn;2;
15153;3947201;Transport;Amphora;Clay;;;4c4;2 handles;2;100;worn;2;
15153;3947201;Transport;Amphora;Clay;;;4c2;6 rims, 7 handles;13;850;worn;13;
15153;3947201;Transport;Amphora;Clay;;;4c;1 rim, 4 handles;5;0;;5;
11316;3941801;Architecture;Brick;Clay;;;3g;complete, hard white depurated;1;170;worn;1;
11316;3941801;Architecture;;Clay;;;3c2;;24;325;worn;0;
11316;3941801;Architecture;;Clay;;;3c1;;2;75;very worn;0;
11316;3941801;Architecture;;Clay;;;3b3;1x rim;4;220;worn;0;
11316;3941801;Architecture;;Clay;;;3b2;;2;140;worn;0;
11316;3703101;Architecture;Tile;Clay;depurated ware;;3c;-;9;80;worn;0;
11316;3702701;Architecture;Tile;Clay;coarse ware;red augite;3a;-;1;5;worn;0;
11316;3702801;Architecture;Tile;Clay;coarse ware;red augite;3a;-;1;3;worn;0;
11316;3703601;Architecture;Tile;Clay;coarse ware;red augite;3a;impasto met mangaan/augiet;18;110;worn;0;
11316;3702901;Architecture;;Clay;chiaro sabbioso;;3b;-;3;10;worn;0;
11316;3703101;Architecture;;Clay;chiaro sabbioso;;3b;kan eventueel ook (deels) van 4a zijn….;63;260;worn;0;
11316;3703501;Architecture;;Clay;chiaro sabbioso;;3b;-;2;10;very worn;0;
11316;3703601;Architecture;;Clay;chiaro sabbioso;;3b;kan laat-archaisch zijn;1;5;worn;0;
11316;3702801;Impasto;;Clay;plain impasto;;2a;;2;5;worn;0;
11316;3941801;Kitchen Ware;;Clay;plain impasto;red augite;2a2;;4;65;worn;0;
11316;3703101;Indet;;Clay;plain impasto;;2a;waarsch. Archaisch impasto. Augiet/mangaan fabric.;8;80;worn;0;
11316;3702901;Indet;;Clay;coarse ware;;4b;-;1;5;-;0;
11316;3703101;Indet;;Clay;coarse ware;;4b;-;9;50;worn;0;
11316;3941801;Kitchen Ware;;Clay;coarse ware;;4b2;includes 3 bases, 5 handles, 15 rims;42;340;worn;23;
11316;3941801;Storage;;Clay;plain impasto;red augite;2a3;1x rim;8;1130;worn;1;
11316;3941801;Storage;;Clay;coarse ware;;4b3;2x dolium;2;750;worn;0;
11316;3941801;Table Ware;;Clay;terra sigillata;;4f;4 bases, 2 rims (sel.), 2 deco walls (sel.), 1 fragment clay & slip more bright;15;60;worn;5;
11316;3703101;Indet;;Clay;depurated ware;;4d;-;7;15;worn;0;
11316;3941801;Indet;;Clay;depurated ware;;4d2;includes 1 rim (sel.), 1x deco wall (sel.), 2x handle (sel.), 1x carena (sel.);14;90;very worn;5;
11316;3941801;Indet;;Clay;Fine ware;;4h;thin shiny layer of red slip: irregular surface, bubbles;1;2;worn;1;
11316;3941801;Indet;;Clay;depurated ware;;4d2;includes 1 rim (sel.), 1x deco wall (sel.), 2x handle (sel.), 1x carena (sel.);14;90;very worn;5;
11316;3941801;Table Ware;;Clay;black glazed;;4e;;4;15;worn;0;
11316;3941801;Transport;Amphora;Clay;;;4c8;;1;20;worn;0;
11316;3941801;Transport;Amphora;Clay;;;4c7;3x handle;6;135;worn;3;
11316;3941801;Transport;Amphora;Clay;;;4c6;1x rim, 1x handle;2;90;worn;2;
11316;3941801;Transport;Amphora;Clay;;;4c5;;1;70;worn;0;
11316;3941801;Transport;Amphora;Clay;;;4c4;handle;1;215;worn;1;
11316;3941801;Transport;Amphora;Clay;;;4c3;2 handles;2;130;worn;2;
11316;3941801;Transport;Amphora;Clay;;;4c2;3 handles;4;110;very worn;3;
11316;3941801;ARS;;Clay;ARS/african cooking ware;;4g;5 rims (sel.), 2 carena's (1x 23, 1x 197);11;70;worn;5;
11316;3702701;Indet;;Stone;flint;;1d;;2;10;-;0;
11316;3702701;Indet;;Stone;flint;;1a;;2;60;-;0;
11316;3702801;Indet;;Stone;flint;;1d;;1;5;-;0;
11316;3702901;Indet;;Stone;flint;;1d;;1;5;-;0;
11316;3702901;Indet;;Stone;flint;;1b;llijkt blade, maar geen retouches;1;3;-;0;
11316;3703101;Indet;;Stone;flint;;1d;;2;10;-;0;
11316;3703101;Indet;;Stone;flint;;1c;;2;100;-;0;
11316;3703101;Indet;;Stone;flint;;1a;;1;30;-;0;
11316;3703201;Indet;;Stone;flint;;1c;;1;20;-;0;
11316;3703301;Indet;;Stone;flint;;1d;;1;2;-;0;
11316;3703301;Indet;;Stone;flint;;1c;;1;10;-;0;
11316;3703401;Indet;;Stone;flint;;1d;;2;10;-;0;
11316;3703401;Indet;;Stone;flint;;1a;;1;70;-;0;
11316;3703501;Indet;;Stone;flint;;1d;;1;10;-;0;
11316;3703601;Indet;;Stone;flint;;1d;;1;5;-;0;
11316;3703601;Indet;;Stone;flint;;1c;maybe Id;1;10;-;0;
11316;3703601;Indet;;Stone;flint;;1a;;1;50;-;0;
11345;3942801;Architecture;;Clay;;;3c2;;11;420;worn;0;
11345;3942801;Architecture;;Clay;;;3b3;;5;280;worn;0;
11345;3942801;Architecture;;Clay;;;3b2;;2;100;worn;0;
11345;3942801;Architecture;;Clay;;;3b1;;1;5;worn;0;
11345;3942801;Table ware;;Clay;impasto rosso;;2c;;1;5;worn;0;
11345;3942801;Indet;;Clay;depurated ware;;4d2;1x rim, 1x worn handle;5;20;very worn;1;
11345;3942801;Kitchen Ware;;Clay;plain impasto;red augite;2a2;;6;60;worn;0;
11345;3942801;Kitchen Ware;;Clay;coarse ware;;4b2;4 rims (sel.), 1 handle (sel.), 1 base;8;60;worn;5;
11345;3942801;Storage;;Clay;plain impasto;red augite;2a3;;2;135;worn;0;
11345;3942801;Storage;;Clay;coarse ware;;4b3;dolium, republican fabric: pale brown with much augite;2;1060;worn;0;
11345;3942801;Transport;Amphora;Clay;;;4c7;handle;1;25;worn;1;
11345;3942801;Transport;Amphora;Clay;;;4c4;;3;25;worn;0;
11345;3942801;Transport;Amphora;Clay;;;4c2;3 handle attachments;10;725;very worn;1;
15108;3230110;Architecture;;Clay;hut loam;;3e;hoekige fragmenten;2;180;-;0;
15108;3230112;Architecture;;Clay;hut loam;;3e;-;5;70;worn;0;
15108;3230101;Architecture;Tile;Clay;depurated ware;;3c;imperial white depurated tile with lava inclusions, also of dolium?;7;1700;worn;0;
15108;3230102;Architecture;Tile;Clay;depurated ware;;3c;with some inclusions;1;110;worn;0;
15108;3230103;Architecture;Tile;Clay;depurated ware;;3c;imperial;1;100;worn;0;
15108;3230104;Architecture;Tile;Clay;depurated ware;;3c;weggedaan;6;170;worn;0;
15108;3230105;Architecture;Tile;Clay;depurated ware;;3c;some lava inclusions;2;100;worn;0;
15108;3230101;Architecture;Tile;Clay;coarse ware;red augite;3a;archaic tile;6;120;some wear;0;
15108;3230102;Architecture;Tile;Clay;coarse ware;red augite;3a;-;3;110;some wear;0;
15108;3230103;Architecture;Tile;Clay;coarse ware;red augite;3a;archaic;1;10;very worn;0;
15108;3230107;Architecture;Tile;Clay;coarse ware;red augite;3a;tile met FeMn inclusies en augiet, imbrices + tiles;9;960;some wear;0;
15108;3230109;Architecture;Tile;Clay;coarse ware;red augite;3a;rim of a tile;1;70;-;0;
15108;3230110;Architecture;Tile;Clay;coarse ware;red augite;3a;archaische augietrijke tile;3;380;some wear;0;
15108;3230111;Architecture;Tile;Clay;coarse ware;red augite;3a;1x imbrex, 1 rand van tegula, fabrics met FeMn;3;260;some wear;0;
15108;3230112;Architecture;Tile;Clay;coarse ware;red augite;3a;1x groot fragment van de plaat van een tile, bovenzijde afgesmeerd. 6th c.BC;3;650;some wear;0;
15108;3230113;Architecture;Architectural terracotta;Clay;coarse ware;;3f;wit aardewerk met augiet als 5de/4de eeuwse tile;1;130;some wear;0;
15108;3230103;Architecture;;Clay;coarse ware;;3d;red, brick?;1;30;very worn;0;
15108;3230105;Architecture;;Clay;coarse ware;;3d;republican;2;80;worn;0;
15108;3230101;Architecture;;Clay;chiaro sabbioso;;3b;white /light orange (republican or post-archaic) tiles + imbrices occasionaly a dolium fragment or fragment of large bowl;37;4200;some wear;0;
15108;3230102;Architecture;;Clay;chiaro sabbioso;;3b;probably 1 dolium fragment;3;400;some wear;0;
15108;3230103;Architecture;;Clay;chiaro sabbioso;;3b;white;2;130;worn;0;
15108;3230104;Architecture;;Clay;chiaro sabbioso;;3b;weggedaan;8;250;worn;0;
15108;3230105;Architecture;;Clay;chiaro sabbioso;;3b;1 rim of a tile (white fabric);14;550;worn;0;
15108;3230108;Architecture;;Clay;chiaro sabbioso;;3b;4x rims of tile;4;1900;some wear;0;
15108;3230110;Architecture;;Clay;chiaro sabbioso;;3b;witte tile (post-arch/republikeins), (kan ook van grof aardewrek zijn), 1x tile afgesmeerd , met witte laag;3;500;some wear;0;
15108;3230112;Architecture;;Clay;chiaro sabbioso;;3b;rim of a light orange/whitish tile, 5th/4th c.BC;1;80;some wear;0;
15108;3230105;Impasto;;Clay;plain impasto;;2a;;4;35;worn;0;
15108;3230106;Impasto;;Clay;plain impasto;;2a;archaïsch (6e eeuws) impasto;25;400;some wear;0;
15108;3230107;Impasto;;Clay;plain impasto;;2a;1 teglia voet,3 dolium fragmenten;6;330;some wear;0;
15108;3230108;Impasto;;Clay;plain impasto;;2a;dolium rand met ribbels, rood geslipt (orientaliserend 7e eeuws of vroeg 6e eeuw);1;450;some wear;0;
15108;3230108;Impasto;;Clay;plain impasto;;2a;1 ringvoetje? 6e eeuwse scherven;11;300;worn;0;
15108;3230109;Impasto;;Clay;plain impasto;;2a;1 rim of bowl with parallel incised lines;4;300;-;0;
15108;3230110;Impasto;;Clay;plain impasto;;2a;o.a. dolium fragmenten van 6de eeuwse makelij;15;1300;some wear;0;
15108;3230111;Impasto;;Clay;plain impasto;;2a;6de eeuws materiaal, 1x outturning olla-rim, verder doliumfragmenten, middeldik aardewerk;20;820;some wear;0;
15108;3230112;Impasto;;Clay;plain impasto;;2a;"dolium frs/frs groot aardewerk, 6th c.BC; Count is an estimate!";5;600;worn;0;
15108;3230113;Impasto;;Clay;plain impasto;;2a;dolium rand? maar te grijs/zwart;1;150;worn;0;
15108;3230113;Impasto;;Clay;plain impasto;;2a;rood impasto met augiet en FeMn concreties;11;140;worn;0;
15108;3230108;Impasto;;Clay;plain impasto;;2a;dolium rand met ribbels, rood geslipt (orientaliserend 7e eeuws of vroeg 6e eeuw);1;450;some wear;0;
15108;3230106;Impasto;;Clay;impasto rosso;;2c;laat 7e eeuwse olla, lichte ribbels op binnenzijde rand;1;25;some wear;0;
15108;3230101;Kitchen ware;;Clay;coarse ware;;4b;orange coarse ware;6;100;some wear;0;
15108;3230104;Kitchen ware;;Clay;coarse ware;;4b;orange;7;25;worn;0;
15108;3230102;Kitchen ware;;Clay;coarse ware;;4b;orange;6;60;some wear;0;
15108;3230103;Indet;;Clay;coarse ware;;4b;-;17;120;some wear;0;
15108;3230105;Indet;;Clay;coarse ware;;4b;1 handle (ringhandle);2;20;worn;0;
15108;3230106;Indet;;Clay;coarse ware;;4b;archaïsch / post-archaïsch (5e eeuw?) coarse met zwarte binenzijde;3;25;some wear;0;
15108;3230108;Indet;;Clay;coarse ware;;4b;orange, redelijk zuiver;7;35;worn;0;
15108;3230113;Indet;;Clay;coarse ware;;4b;olla randen (1 met plastische decoratie), randen van schaaltjes etc. vanaf 5de eeuw v.Chr. tot in Romeinse tijd;16;125;some wear;0;
15108;3230108;Kitchen ware;;Clay;coarse ware;;4b;mogelijk 5e/4e eeuwse randen, vulkanische inclusies;5;60;some wear;0;
15108;3230109;Table Ware;;Clay;terra sigillata;;4f;rim of a bowl;1;5;-;0;
15108;3230103;Table Ware;;Clay;bucchero;;4j;mooi zwart dun bucchero;2;15;some wear;0;
15108;3230113;Table Ware;;Clay;bucchero;;4j;6de eeuw;1;10;worn;0;
15108;3230103;Table Ware;;Clay;black glazed;;4e;1 randje van een bowl, 1 ringvoet fragment;2;15;worn;0;
15108;3230102;Indet;;Clay;depurated ware;;4d;-;2;10;worn;0;
15108;3230103;Indet;;Clay;depurated ware;;4d;-;1;15;very worn;0;
15108;3230104;Indet;;Clay;depurated ware;;4d;-;1;20;worn;0;
15108;3230105;Indet;;Clay;depurated ware;;4d;-;5;25;worn;0;
15108;3230107;Indet;;Clay;depurated ware;;4d;romeins;1;5;worn;0;
15108;3230108;Indet;;Clay;depurated ware;;4d;1 bowl rand van wit depurated clay, 1 ringbase;4;45;-;0;
15108;3230108;Table Ware;;Clay;black glazed;;4e;-;9;30;some wear;0;
15108;3230102;Transport;Amphora;Clay;coarse ware;;4c;-;5;200;some wear;0;
15108;3230103;Transport;Amphora;Clay;coarse ware;;4c;-;8;360;some wear;0;
15108;3230104;Transport;Amphora;Clay;coarse ware;;4c;-;4;120;some wear;0;
15108;3230105;Transport;Amphora;Clay;coarse ware;;4c;-;1;30;worn;0;
15108;3230108;Transport;Amphora;Clay;coarse ware;;4c;2 handles;2;150;some wear;0;
15108;3230110;Transport;Amphora;Clay;coarse ware;;4c;rode harde fabric met veel witte spikkels (schelpmagering?);2;18;some wear;0;
15108;3230112;Transport;Amphora;Clay;coarse ware;;4c;oranje met fijne zandige inclusies;1;30;worn;0;
15108;3230101;Indet;;Clay;chiaro sabbioso;;4a;archaic / post-archaic;4;150;some wear;0;
15106;3222701;Architecture;Tile;Clay;depurated ware;;3c;1 rim, mostly with volcanic inclusions;51;2870;worn;0;
15106;3222703;Architecture;Tile;Clay;depurated ware;;3c;many with low amount of volcanic inclusions, 5 rims;28;3145;worn;0;
15106;3222705;Architecture;Tile;Clay;depurated ware;;3c;1 x imbrex;7;145;very worn;0;
15106;3222706;Architecture;Tile;Clay;depurated ware;;3c;with volcanic inclusions;2;75;very worn;0;
15106;3224601;Architecture;Tile;Clay;depurated ware;;3c;"partly with volcanic inclusions ; 1imbrex";21;650;worn;0;
15106;3224601;Architecture;;Clay;chiaro sabbioso;;3b;-;2;65;worn;0;
15106;3936501;Architecture;Marble elements;Stone;marble;;3h;;1;0;;0;
15106;3929801;Architecture;Mosaic stone;Stone;;;3i;Grey, small;1;0;;0;
15106;3931601;Architecture;Mosaic stone;Stone;;;3i;Grey small;1;0;;0;
15106;3926701;Architecture;;Clay;;;3a-d;All some or many augite inclusions;106;0;;0;
15106;3926801;Architecture;;Clay;;;3a-d;All with some-many augite inclusions (pale, orange, grey);73;0;;0;
15106;3926901;Architecture;;Clay;;;3a-d;Some red, mainly pale/white. All augite inclusions. Fragments in general smaller than previous units;41;0;;0;
15106;3927001;Architecture;;Clay;;;3a-d;"All augite inclusions; pale/white";29;0;;0;
15106;3927101;Architecture;;Clay;;;3a-d;Tile+imbrex, all augite, pale/white;70;0;;0;
15106;3927201;Architecture;;Clay;;;3a-d;1x yellow augite tile, some depurated red, pale/white;130;0;;0;
15106;3927301;Architecture;;Clay;;;3a-d;Mainly augite pale/white, some depurated with lava;111;0;;0;
15106;3927401;Architecture;;Clay;;;3a-d;1x yellow, rest augite pale/red/white;107;0;;0;
15106;3927501;Architecture;;Clay;;;3a-d;All augite pale/white;120;0;;0;
