Source_ID;source_site_ID;unit_ID;sample_ID;Ware;Sherd number;Fragment type;Shape;Type;Decoration;Diameter_cm;Drawn and described;Fabric;Extra;Ware (code);Number;Notes
MC13;MC13_site_16;102321;10232102;coarse ware;102321/02/05A;Rim fragment;Jar;;;19;FALSE;;;;1;
MC13;MC13_site_16;102322;10232201;coarse ware;102322/01/06;Rim fragment;;;;;FALSE;;;;1;
MC13;MC13_site_16;102322;10232202;coarse ware;102322/02/01;Foot fragment;Pan;;;20;FALSE;red augite;Same as MC'13 102409/01/03;;1;
MC13;MC13_site_16;102322;10232202;coarse ware;102322/02/02;Rim fragment;Lid;;;9;FALSE;;As MC'12 102173/01/09;;1;
MC13;MC13_site_16;102323;10232301;coarse ware;102323/01/03;Rim fragment;;;;15;TRUE;;;;1;
MC13;MC13_site_16;102323;10232302;coarse ware;102323/02/02;Rim fragment;Lid;;;12;FALSE;;As MC'12 101134/01/01;;1;
MC13;MC13_site_16;102324;10232402;coarse ware;102324/02/02;Rim fragment;Lid;;;;FALSE;;;;1;
MC13;MC13_site_16;102325;10232502;coarse ware;102325/02/05;Rim fragment;Lid;;;;FALSE;;As MC'12 102188/02/09;;1;
MC13;MC13_site_16;102325;10232502;coarse ware;102325/02/01;Rim fragment;Lid;;;14;FALSE;;As MC'12 101070/02/40;;1;
MC13;MC13_site_16;102325;10232502;coarse ware;102325/02/02;Knob fragment;Lid;;;4,2;FALSE;;;;1;
MC13;MC13_site_16;102326;10232601;coarse ware;102326/01/03;Rim fragment;Jug;;;;TRUE;red augite;;;1;
MC13;MC13_site_16;102326;10232602;coarse ware;102326/02/05;Rim fragment;Lid;;;16;TRUE;;;;1;
MC13;MC13_site_16;102327;10232701;coarse ware;102327/01/02;Rim fragment;Lid;;;14;TRUE;;;;1;
MC13;MC13_site_16;102327;10232701;coarse ware;102327/01/01;Rim fragment;Jar;;;14;FALSE;;As MC'12 102158/03/02;;1;
MC13;MC13_site_16;102327;10232701;coarse ware;102327/01/04;Rim fragment;Jar;;;8;FALSE;;;;1;
MC13;MC13_site_16;102327;10232701;coarse ware;102327/01/07;Rim fragment;Jar;;;9;TRUE;;;;1;
MC13;MC13_site_16;102327;10232701;coarse ware;102327/01/06;Rim fragment;;;;;FALSE;;;;1;
MC13;MC13_site_16;102327;10232701;coarse ware;102327/01/08;Rim fragment;;;;;FALSE;;;;1;
MC13;MC13_site_16;102327;10232702;coarse ware;102327/02/06;Rim fragment;Lid;;;19;FALSE;;As MC'12 102188/02/04;;1;
MC13;MC13_site_16;102327;10232702;coarse ware;102327/02/16;Rim fragment;Lid;;;16;FALSE;;As MC'12 102188/02/04;;1;
MC13;MC13_site_16;102327;10232702;coarse ware;102327/02/07;Rim fragment;Lid;;;17;FALSE;;As MC'12 102175/03/03;;1;
MC13;MC13_site_16;102327;10232702;coarse ware;102327/02/08;Rim fragment;Lid;;;28;FALSE;;As MC'12 102175/03/03;;1;
MC13;MC13_site_16;102327;10232702;coarse ware;102327/02/09;Rim fragment;Lid;;;;FALSE;;As MC'12 102175/03/03;;1;
MC13;MC13_site_16;102327;10232702;coarse ware;102327/02/11;Rim fragment;Lid;;;25;FALSE;;As MC'12 102175/03/03;;1;
MC13;MC13_site_16;102327;10232702;coarse ware;102327/02/13;Rim fragment;Lid;;;;FALSE;;As MC'12 102175/03/03;;1;
MC13;MC13_site_16;102327;10232702;coarse ware;102327/02/03;Rim fragment;Lid;;;16;FALSE;;As MC'12 102165/02/05;;1;
MC13;MC13_site_16;102327;10232702;coarse ware;102327/02/02;Rim fragment;Bowl;;;12;TRUE;;;;1;
MC13;MC13_site_16;102327;10232702;coarse ware;102327/02/14;Rim fragment;;;;;FALSE;;;;1;
MC13;MC13_site_16;102327;10232702;coarse ware;102327/02/18;Rim fragment;;;;14;TRUE;;;;1;
MC13;MC13_site_16;102328;10232801;coarse ware;102328/01/05;Rim fragment;Lid;;;17;FALSE;;As MC'12 102173/01/03;;1;
MC13;MC13_site_16;102328;10232801;coarse ware;102328/01/09;Rim fragment;;;;;FALSE;;;;1;
MC13;MC13_site_16;102329;10232901;coarse ware;102329/01/01;Rim fragment;Lid;;;14;FALSE;red augite;As MC'12 102188-02-04;;1;
MC13;MC13_site_16;102329;10232902;coarse ware;102329/02/01;Rim fragment;Lid;;;15;FALSE;;As MC'12 102188/02/09;;1;
MC13;MC13_site_16;102329;10232902;coarse ware;102329/02/07;Rim fragment;Lid;;;10;FALSE;;As MC'12 102165/02/06;;1;
MC13;MC13_site_16;102329;10232902;coarse ware;102329/02/04;Rim fragment;Lid;;;15;FALSE;;;;1;
MC13;MC13_site_16;102329;10232902;coarse ware;102329/02/08;Rim fragment;Lid;;;;FALSE;;;;1;
MC13;MC13_site_16;102330;10233002;coarse ware;102330/02/05;Rim fragment;Lid;;;;FALSE;;As MC'12 102199/01/02;;1;
MC13;MC13_site_16;102330;10233002;coarse ware;102330/02/01;Rim fragment;Lid;;;18;TRUE;;;;1;
MC13;MC13_site_16;102331;10233102;coarse ware;102331/02/01;Handle fragment;Amphora;;;;FALSE;;Possibly misfired? To be looked at by BB;;1;
MC13;MC13_site_16;102333;10233901;coarse ware;102333/01/01;Rim fragment;Pan;;;22;TRUE;;;;1;
MC13;MC13_site_16;102334;10233402;coarse ware;102334/02/03;Rim fragment;Lid;;;24;FALSE;;As MC'12 102173/01/09;;1;
MC13;MC13_site_16;102334;10233402;coarse ware;102334/02/04;Rim fragment;Lid;;;;FALSE;;;;1;
MC13;MC13_site_16;102335;10233501;coarse ware;102335/01/04;Rim fragment;Lid;;;20;FALSE;;As MC'13 101690/01/01;;1;
MC13;MC13_site_16;102335;10233501;coarse ware;102335/01/02;Rim fragment;Lid;;;20;FALSE;;As MC'12 102173/01/09;;1;
MC13;MC13_site_16;102335;10233502;coarse ware;102335/02/03;;;;;;FALSE;;;;1;
MC13;MC13_site_16;102336;10233602;coarse ware;102336/02/02;Rim fragment;Lid;;;14;FALSE;;As MC'12 102173/01/09;;1;
MC13;MC13_site_16;102338;10233801;coarse ware;102338/01/04;Rim fragment;Lid;;;14;FALSE;;As MC'12 102165/02/05;;1;
MC13;MC13_site_16;102338;10233801;coarse ware;102338/01/02;Rim fragment;Lid;;;28;TRUE;red augite;;;1;
MC13;MC13_site_16;102338;10233801;coarse ware;102338/01/03;Rim fragment;Lid;;;19,2;TRUE;;;;1;
MC13;MC13_site_16;102339;10233901;coarse ware;102339/01/03;Rim fragment;;;;28;TRUE;red augite;;;1;
MC13;MC13_site_16;102339;10233902;coarse ware;102339/02/05;Knob fragment;Lid;;incised;3,5;TRUE;;With incised cross on top;;1;
MC13;MC13_site_16;102339;10233902;coarse ware;102339/02/04;Rim fragment;Lid;;;14;FALSE;;As MC'12 102188/02/09;;1;
MC13;MC13_site_16;102339;10233902;coarse ware;102339/02/06;Rim fragment;Lid;;;;FALSE;;As MC'12 102173/01/09;;1;
MC13;MC13_site_16;102339;10233902;coarse ware;102339/02/10;Rim fragment;Lid;;;20;TRUE;;;;1;
MC13;MC13_site_16;102340;10234001;coarse ware;102340/01/08;Rim fragment;Lid;;;18;FALSE;;As MC'12 102174/02/23;;1;
MC13;MC13_site_16;102340;10234001;coarse ware;102340/01/01;Knob fragment;Lid;;;3,4;FALSE;;;;1;
MC13;MC13_site_16;102340;10234001;coarse ware;102340/01/02;Handle fragment;Amphora;;;;FALSE;;Refittable with /03;;1;
MC13;MC13_site_16;102340;10234001;coarse ware;102340/01/03;Handle fragment;Amphora;;;;FALSE;;Refittable with /02;;1;
MC13;MC13_site_16;102335;10233501;chiaro sabbioso;102335/01/05;;Loom weight;;;;FALSE;;Rectangular loomweight, groove on top;;1;
MC13;MC13_site_16;102319;10231902;black glazed;102319/02/05;Rim fragment;Bowl;Morel form 2783/84;;13;FALSE;;;;1;
MC13;MC13_site_16;102320;10232002;black glazed;102320/02/06;Rim fragment;Bowl;Morel form 2783/84;;;FALSE;;;;1;
MC13;MC13_site_16;102325;10232502;black glazed;102325/02/04;Rim fragment;Bowl;Morel form 2783/84;;15;FALSE;;;;1;
MC13;MC13_site_16;102328;10232801;black glazed;102328/01/06;Rim fragment;Bowl;Morel form 2783/84;;;FALSE;;;;1;
MC13;MC13_site_16;102336;10233601;black glazed;102336/01/01;Rim fragment;Bowl;Morel form 2783/84;;;FALSE;;;;1;
MC13;MC13_site_16;102336;10233602;black glazed;102336/02/05;Rim fragment;Bowl;Morel form 2783/84;;;FALSE;;;;1;
MC13;MC13_site_16;102339;10233901;black glazed;102339/01/01;Rim fragment;Bowl;Morel form 2783/84;;14;FALSE;;;;1;
MC13;MC13_site_16;102340;10234001;black glazed;102340/01/06;Rim fragment;Bowl;Morel form 2783/84;;15;FALSE;;;;1;
MC13;MC13_site_16;102319;10231902;black glazed;102319/02/07;Rim fragment;Bowl;;;18;FALSE;;;;1;
MC13;MC13_site_16;102320;10232001;black glazed;102320/01/11;Rim fragment;Plate;;;15;TRUE;;;;1;
MC13;MC13_site_16;102320;10232001;black glazed;102320/01/12;Rim fragment;Bowl;;;16;TRUE;;;;1;
MC13;MC13_site_16;102320;10232001;black glazed;102320/01/09;Base fragment;;;stamped;4,5;FALSE;;As Tol 2012, Pl.V-XXIX.266;;1;
MC13;MC13_site_16;102320;10232002;black glazed;102320/02/04;Rim fragment;Bowl;;;;FALSE;;;;1;
MC13;MC13_site_16;102321;10232101;black glazed;102321/01/06;Handle fragment;;;;;FALSE;;;;1;
MC13;MC13_site_16;102321;10232102;black glazed;102321/02/03;Rim fragment;Bowl;;;16;TRUE;;;;1;
MC13;MC13_site_16;102322;10232201;black glazed;102322/01/05;Rim fragment;Skyphos;;;11;TRUE;;;;1;
MC13;MC13_site_16;102322;10232201;black glazed;102322/01/07;Rim fragment;Bowl;;;;FALSE;;;;1;
MC13;MC13_site_16;102326;10232601;black glazed;102326/01/05;Rim fragment;Bowl;;;20;FALSE;;As MC'13 102327/02/15;;1;
MC13;MC13_site_16;102327;10232702;black glazed;102327/02/15;Rim fragment;Bowl;;;16;TRUE;;;;1;
MC13;MC13_site_16;102328;10232801;black glazed;102328/01/10;Rim fragment;Bowl;;;;FALSE;;;;1;
MC13;MC13_site_16;102338;10233801;black glazed;102338/01/01;Base fragment;;;stamped;4,5;TRUE;;;;1;
MC13;MC13_site_16;102340;10234001;black glazed;102340/01/09;Rim and handle fragment;Skyphos;;;;FALSE;;;;1;
MC13;MC13_site_17;102341;10234101;coarse ware;102341/01/01;Rim fragment;Jar;Olcese Olla type 2;;16;FALSE;;;;1;
MC13;MC13_site_17;102341;10234102;coarse ware;102341/02/01;Rim fragment;Jar;Olcese Olla type 2;;14;FALSE;;;;1;
MC13;MC13_site_17;102341;10234102;coarse ware;102341/02/02;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_17;102341;10234102;coarse ware;102341/02/04;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_17;102342;10234201;coarse ware;102342/01/04;Rim fragment;Jar;Olcese Olla type 2;;22;FALSE;;;;1;
MC13;MC13_site_17;102342;10234202;coarse ware;102342/02/03;Rim fragment;Jar;Olcese Olla type 2;;12;FALSE;;;;1;
MC13;MC13_site_17;102342;10234202;coarse ware;102342/02/04;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_17;102342;10234202;coarse ware;102342/02/05;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_17;102343;10234302;coarse ware;102343/02/04;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_17;102344;10234401;coarse ware;102344/01/01;Rim fragment;Jar;Olcese Olla type 2;;14;FALSE;;;;1;
MC13;MC13_site_17;102344;10234402;coarse ware;102344/02/01;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_17;102344;10234402;coarse ware;102344/02/01A;Rim fragment;Jar;Olcese Olla type 2;;12;FALSE;;;;1;
MC13;MC13_site_17;102344;10234402;coarse ware;102344/02/02;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_17;102344;10234402;coarse ware;102344/02/03;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_17;102344;10234402;coarse ware;102344/02/03A;Rim fragment;Jar;Olcese Olla type 2;;13;FALSE;;;;1;
MC13;MC13_site_17;102344;10234402;coarse ware;102344/02/04;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_17;102344;10234402;coarse ware;102344/02/04A;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_17;102345;10234502;coarse ware;102345/02/01;Rim fragment;Jar;Olcese Olla type 2;;15;FALSE;;;;1;
MC13;MC13_site_17;102345;10234502;coarse ware;102345/02/02;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_17;102345;10234502;coarse ware;102345/02/03;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_17;102346;10234601;coarse ware;102346/01/05;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_17;102346;10234602;coarse ware;102346/02/01;Rim fragment;Jar;Olcese Olla type 2;;12;FALSE;;;;1;
MC13;MC13_site_17;102347;10234702;coarse ware;102347/02/02;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_17;102347;10234702;coarse ware;102347/02/05;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_17;102348;10234802;coarse ware;102348/02/01;Rim fragment;Jar;Olcese Olla type 2;;14;FALSE;;;;1;
MC13;MC13_site_17;102348;10234802;coarse ware;102348/02/02;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_17;102348;10234802;coarse ware;102348/02/03;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_17;102348;10234802;coarse ware;102348/02/06;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_17;102348;10234802;coarse ware;102348/02/08;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_17;102348;10234802;coarse ware;102348/02/09;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_17;102348;10234802;coarse ware;102348/02/10;Rim fragment;Jar;Olcese Olla type 2;;16;FALSE;;;;1;
MC13;MC13_site_17;102349;10234901;coarse ware;102349/01/01;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_17;102349;10234901;coarse ware;102349/01/03;Rim fragment;Jar;Olcese Olla type 2;;12;FALSE;;;;1;
MC13;MC13_site_17;102349;10234902;coarse ware;102349/02/01;Rim fragment;Jar;Olcese Olla type 2;;13;FALSE;;;;1;
MC13;MC13_site_17;102350;10235001;coarse ware;102350/01/01;Rim fragment;Jar;Olcese Olla type 2;;26;FALSE;;;;1;
MC13;MC13_site_17;102350;10235001;coarse ware;102350/01/02;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_17;102350;10235002;coarse ware;102350/02/02;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_17;102350;10235002;coarse ware;102350/02/03;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_17;102350;10235002;coarse ware;102350/02/04;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_17;102351;10235101;coarse ware;102351/01/02;Rim fragment;Jar;Olcese Olla type 2;;16;FALSE;;;;1;
MC13;MC13_site_17;102351;10235101;coarse ware;102351/01/03;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_17;102351;10235101;coarse ware;102351/01/05;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_17;102342;10234201;coarse ware;102342/01/03;Rim fragment;Lid;Olcese Coperchio type 1;;18;FALSE;;;;1;
MC13;MC13_site_17;102346;10234601;coarse ware;102346/01/01;Rim fragment;Lid;Olcese Coperchio type 1;;;FALSE;;;;1;
MC13;MC13_site_17;102350;10235002;coarse ware;102350/02/01;Rim fragment;Lid;Olcese Coperchio type 1;;11;FALSE;;;;1;
MC13;MC13_site_17;102351;10235101;coarse ware;102351/01/01;Rim fragment;Lid;Olcese Coperchio type 1;;15;FALSE;;;;1;
MC13;MC13_site_17;102341;10234102;coarse ware;102341/02/03;Knob fragment;Lid;;;3,4;FALSE;;;;1;
MC13;MC13_site_17;102342;10234201;coarse ware;102342/01/05;Rim fragment;Lid;;;15;FALSE;;As MC'12 102173/01/03;;1;
MC13;MC13_site_17;102342;10234201;coarse ware;102342/01/01;Foot fragment;;;;30;FALSE;;As MC'13 102409/01/03;;1;
MC13;MC13_site_17;102342;10234202;coarse ware;102342/02/01;Rim fragment;Lid;;;15;TRUE;red augite;;;1;
MC13;MC13_site_17;102342;10234202;coarse ware;102342/02/01A;Rim fragment;Lid;;;23;TRUE;red augite;;;1;
MC13;MC13_site_17;102343;10234302;coarse ware;102343/02/02;Rim fragment;Lid;;;18;FALSE;;As MC'12 102173/01/09;;1;
MC13;MC13_site_17;102343;10234302;coarse ware;102343/02/03;Rim fragment;Lid;;;18;FALSE;;As MC'12 102173/01/09;;1;
MC13;MC13_site_17;102343;10234302;coarse ware;102343/02/01;Rim fragment;Lid;;;18;FALSE;;As MC'12 102173/01/03;;1;
MC13;MC13_site_17;102343;10234302;coarse ware;102343/02/05;Rim fragment;Lid;;;;FALSE;;;;1;
MC13;MC13_site_17;102343;10234302;coarse ware;102343/02/06;Rim fragment;Lid;;;;FALSE;;;;1;
MC13;MC13_site_17;102346;10234601;coarse ware;102346/01/02;Rim fragment;Lid;;;;FALSE;;As MC'12 102173/01/09;;1;
MC13;MC13_site_17;102346;10234601;coarse ware;102346/01/04;Rim fragment;;;;;FALSE;;;;1;
MC13;MC13_site_17;102346;10234602;coarse ware;102346/02/02;Rim fragment;Jug;;;10;TRUE;red augite;;;1;
MC13;MC13_site_17;102347;10234701;coarse ware;102347/01/01;Rim fragment;Lid;;;;FALSE;;As MC'12 102188/02/04;;1;
MC13;MC13_site_17;102347;10234701;coarse ware;102347/01/06;Rim fragment;Lid;;;30;FALSE;;As MC'12 100389/01/01;;1;
MC13;MC13_site_17;102347;10234701;coarse ware;102347/01/05;Knob fragment;Lid;;;2,7;FALSE;;;;1;
MC13;MC13_site_17;102347;10234701;coarse ware;102347/01/03;Rim fragment;Jar;;;32;FALSE;;;;1;
MC13;MC13_site_17;102347;10234701;coarse ware;102347/01/02;Rim fragment;;;;;FALSE;;;;1;
MC13;MC13_site_17;102347;10234702;coarse ware;102347/02/01;Rim fragment;Lid;;;22;FALSE;;As MC'13 100048/03/07;;1;
MC13;MC13_site_17;102347;10234702;coarse ware;102347/02/03;Rim fragment;Lid;;;20;FALSE;;As MC'13 100048/03/07;;1;
MC13;MC13_site_17;102347;10234702;coarse ware;102347/02/04;Base fragment;;;;28;FALSE;;As MC'13 102139/01/04;;1;
MC13;MC13_site_17;102348;10234801;coarse ware;102348/01/02;Rim fragment;;;;13;TRUE;;;;1;
MC13;MC13_site_17;102348;10234802;coarse ware;102348/02/03A;Rim fragment;Lid;;;19;FALSE;;As MC'12 102173/01/09;;1;
MC13;MC13_site_17;102348;10234802;coarse ware;102348/02/04;Rim fragment;Lid;;;18;FALSE;;As MC'12 102173/01/09;;1;
MC13;MC13_site_17;102348;10234802;coarse ware;102348/02/05;Rim fragment;Lid;;;18;FALSE;;As MC'12 102173/01/09;;1;
MC13;MC13_site_17;102348;10234802;coarse ware;102348/02/07;Rim fragment;Lid;;;10;FALSE;;;;1;
MC13;MC13_site_17;102349;10234901;coarse ware;102349/01/02;Rim fragment;Lid;;;10;FALSE;;As MC'12 102174/02/23;;1;
MC13;MC13_site_17;102349;10234902;coarse ware;102349/02/02;Rim fragment;Bowl;;;11;FALSE;;;;1;
MC13;MC13_site_17;102342;10234201;black glazed;102342/01/02;Rim fragment;Bowl;Morel form 2783/84;;;FALSE;;;;1;
MC13;MC13_site_17;102342;10234201;black glazed;102342/01/06;Rim fragment;Bowl;Morel form 2783/84;;;FALSE;;;;1;
MC13;MC13_site_17;102346;10234601;black glazed;102346/01/03;Rim fragment;Bowl;Morel form 2783/84;;14;FALSE;;;;1;
MC13;MC13_site_17;102347;10234701;black glazed;102347/01/04;Rim fragment;Bowl;Morel form 2783/84;;14;FALSE;;;;1;
MC13;MC13_site_17;102351;10235101;black glazed;102351/01/04;Rim fragment;Bowl;Morel form 2783/84;;14;FALSE;;;;1;
MC13;MC13_site_17;102344;10234402;black glazed;102344/02/02A;Rim fragment;Dish;;;;FALSE;;lip severely damaged, cannot be positioned correctly;;1;
MC13;MC13_site_17;102348;10234801;black glazed;102348/01/01;;;;;;TRUE;;Votive object?/Handle?;;1;
MC13;MC13_site_17;102348;10234802;black glazed;102348/02/11;Base fragment;;;stamped;;TRUE;;As Tol 2012, Pl.V-XXIX.265;;1;
MC13;MC13_site_19;102371;10237101;glazed ware;102371/01/01;Rim fragment;;;;18;FALSE;;Modern;;1;
MC13;MC13_site_19;102376;10237601;flint;102376/01/03;;;;;;FALSE;;;;1;
MC13;MC13_site_19;102376;10237602;depurated ware;102376/02/04;Rim fragment;;;;;FALSE;;;;1;
MC13;MC13_site_19;102377;10237702;coarse ware;102377/02/01;Rim fragment;Jar;Olcese Olla type 3a;;;FALSE;;;;1;
MC13;MC13_site_19;102387;10238702;coarse ware;102387/02/01;Rim fragment;Jar;Olcese Olla type 3a;;18;FALSE;;;;1;
MC13;MC13_site_19;102366;10236602;coarse ware;102366/02/01;Rim fragment;Jar;Olcese Olla type 2;;16;FALSE;;;;1;
MC13;MC13_site_19;102368;10236802;coarse ware;102368/02/01;Rim fragment;Jar;Olcese Olla type 2;;20;FALSE;;;;1;
MC13;MC13_site_19;102368;10236802;coarse ware;102368/02/02;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_19;102369;10236901;coarse ware;102369/01/05;Rim fragment;Jar;Olcese Olla type 2;;22;FALSE;;;;1;
MC13;MC13_site_19;102369;10236901;coarse ware;102369/01/06;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_19;102369;10236902;coarse ware;102369/02/01;Rim fragment;Jar;Olcese Olla type 2;;22;FALSE;;;;1;
MC13;MC13_site_19;102369;10236902;coarse ware;102369/02/03;Rim fragment;Jar;Olcese Olla type 2;;18;FALSE;;;;1;
MC13;MC13_site_19;102370;10237001;coarse ware;102370/01/01;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_19;102370;10237001;coarse ware;102370/01/02;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_19;102370;10237001;coarse ware;102370/01/03;Rim fragment;Jar;Olcese Olla type 2;;13;FALSE;;;;1;
MC13;MC13_site_19;102370;10237002;coarse ware;102370/02/02;Rim fragment;Jar;Olcese Olla type 2;;14;FALSE;;;;1;
MC13;MC13_site_19;102370;10237002;coarse ware;102370/02/03;Rim fragment;Jar;Olcese Olla type 2;;19;FALSE;;;;1;
MC13;MC13_site_19;102370;10237002;coarse ware;102370/02/05;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_19;102371;10237101;coarse ware;102371/01/03;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_19;102371;10237101;coarse ware;102371/01/04;Rim fragment;Jar;Olcese Olla type 2;;16;FALSE;;;;1;
MC13;MC13_site_19;102371;10237102;coarse ware;102371/02/01;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_19;102372;10237201;coarse ware;102372/01/01;Rim fragment;Jar;Olcese Olla type 2;;17;FALSE;;;;1;
MC13;MC13_site_19;102372;10237201;coarse ware;102372/01/02;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_19;102373;10237302;coarse ware;102373/02/02;Rim fragment;Jar;Olcese Olla type 2;;19;FALSE;;;;1;
MC13;MC13_site_19;102374;10237401;coarse ware;102374/01/01;Rim fragment;Jar;Olcese Olla type 2;;14;FALSE;;;;1;
MC13;MC13_site_19;102374;10237401;coarse ware;102374/01/04;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_19;102374;10237401;coarse ware;102374/01/05;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_19;102375;10237501;coarse ware;102375/01/02;Rim fragment;Jar;Olcese Olla type 2;;17;FALSE;;;;1;
MC13;MC13_site_19;102375;10237501;coarse ware;102375/01/03;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_19;102375;10237501;coarse ware;102375/01/04;Rim fragment;Jar;Olcese Olla type 2;;16;FALSE;;;;1;
MC13;MC13_site_19;102375;10237501;coarse ware;102375/01/05;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_19;102375;10237501;coarse ware;102375/01/06;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_19;102375;10237502;coarse ware;102375/02/01;Rim fragment;Jar;Olcese Olla type 2;;13;FALSE;;;;1;
MC13;MC13_site_19;102375;10237502;coarse ware;102375/02/02;Rim fragment;Jar;Olcese Olla type 2;;14;FALSE;;;;1;
MC13;MC13_site_19;102375;10237502;coarse ware;102375/02/05;Rim fragment;Jar;Olcese Olla type 2;;14;FALSE;;;;1;
MC13;MC13_site_19;102375;10237502;coarse ware;102375/02/06;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_19;102375;10237502;coarse ware;102375/02/07;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_19;102376;10237601;coarse ware;102376/01/02;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_19;102376;10237602;coarse ware;102376/02/01;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_19;102376;10237602;coarse ware;102376/02/03;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_19;102377;10237701;coarse ware;102377/01/01;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
